173.8	1.00382	51.5855
174	0.880033	51.7993
174.2	0.996342	51.5554
174.4	0.865689	51.7168
174.6	0.979319	51.7639
174.8	0.909168	51.859
175	0.950459	51.7485
175.2	0.950981	51.9571
175.4	1.01478	51.988
175.6	0.962571	51.989
175.8	0.985356	51.5101
176	1.01651	51.6295
176.2	1.0859	51.8389
176.4	1.11347	51.8266
176.6	0.951939	51.5977
176.8	1.03548	51.4287
177	0.949847	51.6157
177.2	0.959853	51.9582
177.4	0.938984	52.1363
177.6	0.867349	51.875
177.8	0.920066	51.8425
178	0.937807	52.1395
178.2	1.03148	52.1336
178.4	0.967447	51.3946
178.6	0.991485	51.4201
178.8	0.978841	51.7699
179	1.0412	51.9479
